tconst,title,primaryTitle,originalTitle,startYear,runtimeMinutes,genre1,genre2,primaryName
tt0089003,Death Wish III,Death Wish 3,Death Wish 3,1985.0,92,Action,Crime,Michael Winner
tt0089003,Death Wish 3,Death Wish 3,Death Wish 3,1985.0,92,Action,Crime,Michael Winner
tt0094669,Appointment with Death,Appointment with Death,Appointment with Death,1988.0,102,Crime,Drama,Michael Winner
tt0086081,"Party, Party",Party Party,Party Party,1983.0,100,Comedy,,Terry Winsor
tt0095925,Pumpkinhead,Pumpkinhead,Pumpkinhead,1988.0,86,Fantasy,Horror,Stan Winston
tt0083670,Boardinghouse,Boardinghouse,Boardinghouse,1982.0,98,Comedy,Horror,John Wintergate
tt0083670,Boarding House,Boardinghouse,Boardinghouse,1982.0,98,Comedy,Horror,John Wintergate
tt0129943,The Freeway Maniac,The Freeway Maniac,The Freeway Maniac,1989.0,95,Horror,Thriller,Paul Winters
tt0098222,Rooftops,Rooftops,Rooftops,1989.0,98,Action,Drama,Robert Wise
tt0413846,Black Sabbath Live!,Black Sabbath: Never Say Die,Black Sabbath: Never Say Die,1984.0,60,Music,,Brian Wiseman
tt0413846,Never say die,Black Sabbath: Never Say Die,Black Sabbath: Never Say Die,1984.0,60,Music,,Brian Wiseman
tt0081169,Model,Model,Model,1981.0,129,Documentary,,Frederick Wiseman
tt0081484,Seraphita's Diary,Seraphita's Diary,Seraphita's Diary,1982.0,90,Drama,,Frederick Wiseman
tt0086371,The Store,The Store,The Store,1983.0,118,Documentary,,Frederick Wiseman
tt0089873,Racetrack,Racetrack,Racetrack,1986.0,114,Documentary,,Frederick Wiseman
tt0090592,Adjustment & Work,Adjustment & Work,Adjustment & Work,1986.0,120,Documentary,,Frederick Wiseman
tt0090744,Blind,Blind,Blind,1987.0,132,Documentary,,Frederick Wiseman
tt0090918,Deaf,Deaf,Deaf,1986.0,164,Documentary,,Frederick Wiseman
tt0091570,Multi-Handicapped,Multi-Handicapped,Multi-Handicapped,1986.0,126,Documentary,,Frederick Wiseman
tt0093548,Missile,Missile,Missile,1988.0,115,Documentary,,Frederick Wiseman
tt0097033,Central Park,Central Park,Central Park,1989.0,176,Documentary,,Frederick Wiseman
tt0097959,Near Death,Near Death,Near Death,1989.0,358,Documentary,,Frederick Wiseman
tt0097389,"Friends, Lovers, & Lunatics","Friends, Lovers, & Lunatics","Friends, Lovers, & Lunatics",1989.0,87,Comedy,,Stephen Withrow
tt1870454,Light in the West: Photographers of the American Frontier 1860-1880,Light in the West: Photographers of the American Frontier 1860-1880,Light in the West: Photographers of the American Frontier 1860-1880,1980.0,58,Documentary,,Ray Witlin
tt0870196,Quell and Co.,Quell and Co.,Showdown at Eagle Gap,1982.0,90,Western,,William Witney
tt0091834,Red Headed Stranger,Red Headed Stranger,Red Headed Stranger,1986.0,105,Western,,William D. Wittliff
tt0082914,Play Dead,Play Dead,Play Dead,1983.0,86,Drama,Horror,Peter Wittman
tt0087198,Ellie,Ellie,Ellie,1984.0,88,Comedy,,Peter Wittman
tt0096919,Beyond Dream's Door,Beyond Dream's Door,Beyond Dream's Door,1989.0,80,Drama,Fantasy,Jay Woelfel
tt0084387,Nana,Nana,Nana,1983.0,92,Comedy,Drama,Dan Wolman
tt0089473,Up Your Anchor,Up Your Anchor,Harimu Ogen,1985.0,74,Comedy,,Dan Wolman
tt0130834,Hide 'n Seek,Hide and Seek,Machboim,1980.0,90,Drama,,Dan Wolman
tt0130834,Hide and Seek,Hide and Seek,Machboim,1980.0,90,Drama,,Dan Wolman
tt0081778,Hard Boiled Killers,Hard Boiled Killers,Xi gan xian,1980.0,83,Action,Comedy,Fung Wong
tt0093056,The Romancing Star,The Romancing Star,Cheng chong chui lui chai,1987.0,102,Comedy,Romance,Jing Wong
tt0096461,As Tears Go By,As Tears Go By,Wong Gok ka moon,1988.0,102,Crime,Drama,Kar-Wai Wong
tt0084056,Digital Master,Health Warning,Da lui toi,1983.0,78,Action,Sci-Fi,Kirk Wong
tt0092266,True Colors,True Colors,Ying hung jing juen,1986.0,90,Action,Crime,Kirk Wong
tt0188516,Comedy's Dirtiest Dozen,Comedy's Dirtiest Dozen,Comedy's Dirtiest Dozen,1988.0,97,Comedy,Documentary,Leonard Wong
tt0086611,Hong Kong Specialist,Blood Money,Xue han jin qian,1983.0,91,Drama,,Shu-Tong Wong
tt0094356,Rich and Famous 2,Tragic Hero,Ying hung ho hon,1987.0,97,Action,Crime,Taylor Wong
tt0098667,Triads: The Inside Story,Triads: The Inside Story,Ngoh joi hak se wooi dik yat ji,1989.0,91,Crime,Drama,Taylor Wong
tt0094146,Fighting Madam,Fighting Madam,Tian shi xing dong,1987.0,93,Action,Adventure,Teresa Woo
tt0094146,Iron Angels,Fighting Madam,Tian shi xing dong,1987.0,93,Action,Adventure,Teresa Woo
tt0098474,Iron Angels 2,Fighting Madam 2,Tian shi xing dong II zhi huo feng kuang long,1988.0,90,Action,,Teresa Woo
tt0098474,Fighting Madam 2,Fighting Madam 2,Tian shi xing dong II zhi huo feng kuang long,1988.0,90,Action,,Teresa Woo
tt0098474,Hong Kong Police Madame 2,Fighting Madam 2,Tian shi xing dong II zhi huo feng kuang long,1988.0,90,Action,,Teresa Woo
tt0086977,Bless Their Little Hearts,Bless Their Little Hearts,Bless Their Little Hearts,1983.0,80,Drama,,Billy Woodberry
tt0484373,The Tragedy of Romeo and Juliet,The Tragedy of Romeo and Juliet,The Tragedy of Romeo and Juliet,1982.0,\N,Drama,,William Woodman
tt1863254,Girl from the South,Girl from the South,Girl from the South,1988.0,84,Drama,Romance,Richard Woolley
tt0080580,Cuba Crossing,Cuba Crossing,Cuba Crossing,1980.0,90,Action,,Chuck Workman
tt0090081,Stoogemania,Stoogemania,Stoogemania,1985.0,83,Comedy,,Chuck Workman
tt0128736,Terror on Tape,Terror on Tape,Terror on Tape,1985.0,90,Documentary,Horror,Robert Worms
tt0088682,Agent on Ice,Agent on Ice,Agent on Ice,1986.0,96,Action,Drama,Clark Worswick
tt0088682,Silent Partners,Agent on Ice,Agent on Ice,1986.0,96,Action,Drama,Clark Worswick
tt0097715,The Last Warrior,The Last Warrior,Coastwatcher,1989.0,94,Action,Drama,Martin Wragge
tt0088287,Torchlight,Torchlight,Torchlight,1984.0,90,Drama,Romance,Thomas J. Wright
tt0097987,No Holds Barred,No Holds Barred,No Holds Barred,1989.0,93,Action,Sport,Thomas J. Wright
tt0087429,The House of God,The House of God,The House of God,1984.0,108,Comedy,Drama,Donald Wrye
tt1087433,South Shaolin vs. North Shaolin,South Shaolin vs. North Shaolin,Buksorim namtaegwon,1984.0,91,Action,War,Chia-Chun Wu
tt0081789,Wu Tang Clan,Xia gu ying xiong zhuan,Xia gu ying xiong zhuan,1980.0,106,Action,,Wu Ma
tt5360432,Conversations with the Presidents,Conversations with the Presidents,Conversations with the Presidents,1988.0,\N,Documentary,,Bob Wynn
tt0134824,Strange Friends,Strange Friends,Mo sheng de peng you,1983.0,80,Drama,,Lei Xu
tt0078349,Swan Lake,Swan Lake,Sekai meisaku dôwa: Hakuchô no mizûmi,1981.0,75,Adventure,Animation,Kimio Yabuki
tt0080843,A Distant Cry from Spring,A Distant Cry from Spring,Haruka naru yama no yobigoe,1980.0,95,Drama,,Yôji Yamada
tt0081288,Tora-san's Tropical Fever,Tora-san's Tropical Fever,Otoko wa tsurai yo: Torajiro haibisukasu no hana,1980.0,104,Comedy,,Yôji Yamada
tt0082865,Tora's Many-Splintered Love,Tora-san's Love in Osaka,Otoko wa tsurai yo: Naniwa no koi no Torajirô,1981.0,104,Comedy,Romance,Yôji Yamada
tt0082865,Tora-san's Love in Osaka,Tora-san's Love in Osaka,Otoko wa tsurai yo: Naniwa no koi no Torajirô,1981.0,104,Comedy,Romance,Yôji Yamada
tt0082866,Tora-san's Promise,Tora-san's Promise,Otoko wa tsurai yo: Torajiro kamifusen,1981.0,101,Comedy,,Yôji Yamada
tt0084454,Hearts and Flowers for Tora-san,Hearts and Flowers for Tora-san,Otoko wa tsurai yo: Torajiro ajisai no koi,1982.0,110,Comedy,,Yôji Yamada
tt0086061,"Tora-san, the Expert","Tora-san, the Expert",Otoko wa tsurai yo: Hana mo arashi mo Torajirô,1982.0,106,Comedy,Romance,Yôji Yamada
tt0086062,Tora-san Goes Religious?,Tora-san Goes Religious?,Otoko wa tsurai yo: Kuchibue wo fuku Torajirô,1983.0,105,Comedy,,Yôji Yamada
tt0086063,Tora-san's Song of Love,Tora-san's Song of Love,Otoko wa tsurai yo: Tabi to onna to Torajirô,1983.0,101,Comedy,Romance,Yôji Yamada
tt0087858,Tora-san's Forbidden Love,Tora-san's Forbidden Love,Otoko wa tsurai yo: Torajirô shinjitsu ichiro,1984.0,107,Comedy,Romance,Yôji Yamada
tt0087859,Marriage Counselor Tora-san,Marriage Counselor Tora-san,Otoko wa tsurai yo: Yogiri ni musebu torajiro,1984.0,102,Comedy,,Yôji Yamada
tt0089751,"Tora-san, the Go-between","Tora-san, the Go-between",Otoko wa tsurai yo: Torajirô ren'ai juku,1985.0,108,Comedy,Romance,Yôji Yamada
tt0091701,Tora-san's Island Encounter,Tora-san's Island Encounter,Otoko wa tsurai yo: Shibamata yori ai wo komete,1985.0,105,Comedy,,Yôji Yamada
tt0093686,Tora-san Goes North,Tora-san Goes North,Otoko wa tsurai yo: Shiretoko bojô,1987.0,107,Comedy,Romance,Yôji Yamada
tt0093687,Tora-san Plays Daddy,Tora-san Plays Daddy,Otoko wa tsurai yo: Torajiro monogatari,1987.0,101,Comedy,,Yôji Yamada
tt0095796,Tora-san's Salad-Day Memorial,Tora-san's Salad-Day Memorial,Otoko wa tsurai yo: Torajiro sarada kinenbi,1988.0,100,Comedy,,Yôji Yamada
tt0093207,Star Quest,Wings of Honneamise,Ôritsu uchûgun Oneamisu no tsubasa,1987.0,121,Animation,Drama,Hiroyuki Yamaga
tt0093207,Wings of Honneamise,Wings of Honneamise,Ôritsu uchûgun Oneamisu no tsubasa,1987.0,121,Animation,Drama,Hiroyuki Yamaga
tt2401716,May Love Be Restored,May Love Be Restored,Gobancho Yugiriro,1980.0,129,Drama,,Shigeyuki Yamane
tt0132989,Gaijin: Roads to Freedom,"Gaijin, a Brazilian Odyssey",Gaijin - Os Caminhos da Liberdade,1980.0,112,Drama,,Tizuka Yamasaki
tt0132989,"Gaijin, a Brazilian Odyssey","Gaijin, a Brazilian Odyssey",Gaijin - Os Caminhos da Liberdade,1980.0,112,Drama,,Tizuka Yamasaki
tt0226135,She Cat,She Cat,Meneko,1983.0,86,Drama,,Shingo Yamashiro
tt0322918,Saint Seiya: The Heated Battle of the Gods,Saint Seiya: The Heated Battle of the Gods,Seinto Seiya: Kamigami no atsuki tatakai,1988.0,45,Action,Animation,Shigeyasu Yamauchi
tt0326143,Saint Seiya: Legend of Crimson Youth,Saint Seiya: Legend of Crimson Youth,Seinto Seiya: Shinku no shônen densetsu,1988.0,71,Action,Animation,Shigeyasu Yamauchi
tt0089866,Taipei Story,Taipei Story,Qing mei zhu ma,1985.0,119,Drama,,Edward Yang
tt0091355,The Terrorizers,The Terrorizers,Kong bu fen zi,1986.0,109,Crime,Drama,Edward Yang
tt0100158,Misplaced,Misplaced,Misplaced,1989.0,98,Drama,,Louis Yansen
tt0097885,Mind Games,Mind Games,Mind Games,1989.0,93,Crime,Drama,Bob Yari
tt0135037,The Venus Wars,Venus Wars,Venus Senki,1989.0,103,Action,Animation,Yoshikazu Yasuhiko
tt0135037,Venus Wars,Venus Wars,Venus Senki,1989.0,103,Action,Animation,Yoshikazu Yasuhiko
tt0082353,Eyewitness,Eyewitness,Eyewitness,1981.0,103,Crime,Drama,Peter Yates
tt0082353,The Janitor Can't Dance,Eyewitness,Eyewitness,1981.0,103,Crime,Drama,Peter Yates
tt0085461,The Dresser,The Dresser,The Dresser,1983.0,118,Drama,,Peter Yates
tt0085811,Krull,Krull,Krull,1983.0,116,Action,Adventure,Peter Yates
tt0089079,Eleni,Eleni,Eleni,1985.0,114,Drama,War,Peter Yates
tt0094082,Suspect,Suspect,Suspect,1987.0,121,Crime,Drama,Peter Yates
tt0095333,The House on Carroll Street,The House on Carroll Street,The House on Carroll Street,1987.0,101,Thriller,,Peter Yates
tt0095333,The House on Sullivan Street,The House on Carroll Street,The House on Carroll Street,1987.0,101,Thriller,,Peter Yates
tt0097579,Hard Rain,An Innocent Man,An Innocent Man,1989.0,113,Action,Crime,Peter Yates
tt0097579,An Innocent Man,An Innocent Man,An Innocent Man,1989.0,113,Action,Crime,Peter Yates
tt0085437,Enter the 36th Chamber of Shaolin,Crazy Shaolin Disciples,Di zi ye feng kuang,1985.0,93,Action,Comedy,Kar-Hung Yau
tt0430673,These Here Are My Feet,These Here Are My Feet,These Here Are My Feet,1984.0,50,Documentary,,Cyrus Yavneh
tt0087145,Mantis Fist Fighter,Mantis Fist Fighter,Dian tang lang,1980.0,89,Action,Comedy,Wing-Cho Yip
tt0186280,Little Rascals of Kung Fu,Little Rascals of Kung Fu,Xiu xiao zi,1980.0,86,Action,Comedy,Wing-Cho Yip
tt0450453,The Last Roommate,The Last Roommate,The Last Roommate,1985.0,\N,Drama,,Mark Yellen
tt0186638,Karate Frightmare,Trouble Maker Coming,Nan wang bei gai,1980.0,85,Action,,Ching-Chen Yang
tt1630228,18 Fatal Strikes,18 Fatal Strikes,Shi ba luo han quan,1980.0,85,Action,Comedy,Ching-Chen Yang
tt1630228,18 Weapons of Kung Fu,18 Fatal Strikes,Shi ba luo han quan,1980.0,85,Action,Comedy,Ching-Chen Yang
tt0085433,Kindergarten,Kindergarten,Detskiy sad,1984.0,146,Drama,,Evgeniy Evtushenko
tt0121051,The Sacrifice,The Sacrifice,Adak,1980.0,82,Drama,,Atif Yilmaz
tt0263426,"My Dreams, My Love and You","My Dreams, My Love and You","Hayallerim, Askim ve Sen",1987.0,100,Drama,Fantasy,Atif Yilmaz
tt5739786,La Negrita: the Miracle of Our Lady of Los Angeles,La Negrita: the Miracle of Our Lady of Los Angeles,La Negrita: the Miracle of Our Lady of Los Angeles,1985.0,90,Drama,Family,Richard Yniguez
tt0169085,A Promise,A Promise,Ningen no yakusoku,1986.0,123,Drama,,Yoshishige Yoshida
tt0081280,Ace in the Hole,One-Trick Pony,One-Trick Pony,1980.0,98,Comedy,Drama,Robert M. Young
tt0081280,One-Trick Pony,One-Trick Pony,One-Trick Pony,1980.0,98,Comedy,Drama,Robert M. Young
tt0091024,Extremities,Extremities,Extremities,1986.0,89,Drama,Thriller,Robert M. Young
tt0091895,Saving Grace,Saving Grace,Saving Grace,1986.0,112,Comedy,Drama,Robert M. Young
tt0095050,Dominick and Eugene,Dominick and Eugene,Dominick and Eugene,1988.0,111,Drama,,Robert M. Young
tt0098513,Triumph of the Spirit,Triumph of the Spirit,Triumph of the Spirit,1989.0,120,Biography,Drama,Robert M. Young
tt3551840,The Ballad of Gregorio Cortez,The Ballad of Gregorio Cortez,The Ballad of Gregorio Cortez,1982.0,106,Western,,Robert M. Young
tt0084132,Inchon,Inchon,Inchon,1981.0,140,Drama,History,Terence Young
tt0301166,Doorman,Doorman,Dead as a Doorman,1986.0,84,Horror,Thriller,Gary Youngman
tt0087625,The Occupant,The Occupant,Ling hei bik yan,1984.0,96,Comedy,Horror,Ronny Yu
tt0091428,Legacy of Rage,Legacy of Rage,Long zai jiang hu,1986.0,90,Action,Crime,Ronny Yu
tt0085628,Drunken Wutang,Gui ma tian shi,Gui ma tian shi,1984.0,95,Action,Comedy,Cheung-Yan Yuen
tt0085628,Drunken Wu Tang,Gui ma tian shi,Gui ma tian shi,1984.0,95,Action,Comedy,Cheung-Yan Yuen
tt0085628,Taoism Drunkard,Gui ma tian shi,Gui ma tian shi,1984.0,95,Action,Comedy,Cheung-Yan Yuen
tt0085628,Zombi 31: Drunken Rat Mutants of Shaolin,Gui ma tian shi,Gui ma tian shi,1984.0,95,Action,Comedy,Cheung-Yan Yuen
tt0084105,Secret Master,Legend of a Fighter,Huo Yuan-Jia,1982.0,89,Action,History,Woo-Ping Yuen
tt0088423,Siu Tai Gik,Siu Tai Gik,Siu Tai Gik,1984.0,91,Action,Comedy,Woo-Ping Yuen
tt0097539,In the Line of Duty IV,In the Line of Duty IV,Wong ga si je IV: Jik gik jing yan,1989.0,94,Action,Comedy,Woo-Ping Yuen
tt0367893,Citizen II,Citizen II,Issaraparb kong Thongphun Khokpho,1984.0,\N,Crime,Drama,Chatrichalerm Yukol
tt0094960,Dead End City,Dead End City,Dead End City,1988.0,85,Action,Thriller,Peter Yuval
tt0152419,Shooters,Shooters,Shooters,1989.0,87,Comedy,,Peter Yuval
tt0242952,Time Burst: The Final Alliance,Time Burst: The Final Alliance,Time Burst: The Final Alliance,1989.0,93,Action,Fantasy,Peter Yuval
tt0092218,Once Upon a Time,Windaria,Dôwa meita senshi Windaria,1986.0,100,Animation,Drama,Kunihiko Yuyama
tt0092218,Windaria,Windaria,Dôwa meita senshi Windaria,1986.0,100,Animation,Drama,Kunihiko Yuyama
tt0098354,Society,Society,Society,1989.0,99,Comedy,Horror,Brian Yuzna
tt0098354,The Shunting,Society,Society,1989.0,99,Comedy,Horror,Brian Yuzna
tt0459589,The Life of Jesus Christ,La vida de nuestro señor Jesucristo,La vida de nuestro señor Jesucristo,1980.0,91,Documentary,Drama,Miguel Zacarías
tt0459589,The Nativity: The Life of Jesus Christ,La vida de nuestro señor Jesucristo,La vida de nuestro señor Jesucristo,1980.0,91,Documentary,Drama,Miguel Zacarías
tt0082257,Demonoid: Messenger of Death,Demonoid,Demonoid,1981.0,78,Horror,,Alfredo Zacarías
tt0082257,Demonoid: Messenger of Death!,Demonoid,Demonoid,1981.0,78,Horror,,Alfredo Zacarías
tt0084906,The Roaring Fifties,The Roaring Fifties,Die wilden Fünfziger,1983.0,126,Comedy,,Peter Zadek
tt0082876,Fall of Italy,The Fall of Italy,Pad Italije,1981.0,114,Drama,History,Lordan Zafranovic
tt0168135,The Assistant,The Assistant,Pomocnik,1982.0,94,Drama,,Zoro Zahon
tt0087043,The Invisible Man,The Invisible Man,Chelovek-nevidimka,1984.0,89,Drama,Sci-Fi,Aleksandr Zakharov
tt0081773,Mad Dog,Wsciekly,Wsciekly,1980.0,102,Crime,Drama,Roman Zaluski
tt0094106,"Tango, Our Dance","Tango, Our Dance",Tango Bayle nuestro,1988.0,70,Documentary,Musical,Jorge Zanada
tt0080561,The Constant Factor,The Constant Factor,Constans,1980.0,87,Drama,,Krzysztof Zanussi
tt0083356,From a Far Country,From a Far Country,From a Far Country,1981.0,140,Biography,Drama,Krzysztof Zanussi
tt0084123,Imperative,Imperative,Imperativ,1982.0,102,Drama,,Krzysztof Zanussi
tt0095203,Wherever You Are,Wherever You Are...,Wherever You Are...,1988.0,106,Drama,Romance,Krzysztof Zanussi
tt0089037,American Junkyard,Don't Mess with My Sister!,Don't Mess with My Sister!,1985.0,94,Action,Drama,Meir Zarchi
tt0089037,Don't Mess with My Sister!,Don't Mess with My Sister!,Don't Mess with My Sister!,1985.0,94,Action,Drama,Meir Zarchi
tt0082488,The Guns and the Fury,The Guns and the Fury,The Guns and the Fury,1981.0,90,Action,Drama,Tony Zarindast
tt0086474,Treasure of the Lost Desert,Treasure of the Lost Desert,Treasure of the Lost Desert,1984.0,96,War,,Tony Zarindast
tt0086474,The Terrorist Eagle,Treasure of the Lost Desert,Treasure of the Lost Desert,1984.0,96,War,,Tony Zarindast
tt0086474,Desert Terrorist,Treasure of the Lost Desert,Treasure of the Lost Desert,1984.0,96,War,,Tony Zarindast
tt0097480,Hardcase and Fist,Hardcase and Fist,Hardcase and Fist,1989.0,93,Action,Adventure,Tony Zarindast
tt0129865,Death Flash,Death Flash,Death Flash,1986.0,98,Action,Crime,Tony Zarindast
tt0129865,Solitary,Death Flash,Death Flash,1986.0,98,Action,Crime,Tony Zarindast
tt0090141,Tears Are Not Enough,Tears Are Not Enough,Tears Are Not Enough,1985.0,84,Documentary,Music,John Zaritsky
tt0085580,Geek Maggot Bingo or The Freak from Suckweasel Mountain,Geek Maggot Bingo or The Freak from Suckweasel Mountain,Geek Maggot Bingo or The Freak from Suckweasel Mountain,1983.0,74,Comedy,Horror,Nick Zedd
tt0085580,Geek Maggot Bingo,Geek Maggot Bingo or The Freak from Suckweasel Mountain,Geek Maggot Bingo or The Freak from Suckweasel Mountain,1983.0,74,Comedy,Horror,Nick Zedd
tt0087264,The Fix,The Fix,The Fix,1985.0,95,Crime,Drama,Will Zens
tt0087264,The Agigators,The Fix,The Fix,1985.0,95,Crime,Drama,Will Zens
tt0261242,Rock and the Alien,Rock and the Alien,Rock and the Alien,1988.0,82,Sci-Fi,,Dionysius Zervos
tt0086265,Scrubbers,Scrubbers,Scrubbers,1982.0,90,Drama,,Mai Zetterling
tt0200292,Deadly Fury,Deadly Fury,Wu lin zhi,1988.0,90,Action,Drama,Huaxun Zhang
tt0089864,Sacrificed Youth,Sacrificed Youth,Qing chun ji,1986.0,92,Drama,,Nuanxing Zhang
tt0397625,The Magic Braid,The Magic Braid,Sen blain,1986.0,98,Adventure,,Zien Zhang
tt0121079,Arc Light,Arc Light,Hu guang,1989.0,100,Drama,,Junzhao Zhang
tt0371090,Portraits of Anorexia,Portraits of Anorexia,Portraits of Anorexia,1985.0,51,Documentary,,Wendy Zheutlin
tt0088002,My New Partner,My New Partner,Les ripoux,1984.0,107,Comedy,Crime,Claude Zidi
tt0081375,Private Benjamin,Private Benjamin,Private Benjamin,1980.0,109,Comedy,War,Howard Zieff
tt0088326,Unfaithfully Yours,Unfaithfully Yours,Unfaithfully Yours,1984.0,96,Comedy,Music,Howard Zieff
tt0097235,The Dream Team,The Dream Team,The Dream Team,1989.0,113,Comedy,Crime,Howard Zieff
tt0080867,Baba!,Baba!,Hey Babe!,1983.0,101,Drama,,Rafal Zielinski
tt0086264,Crazy Times,Screwballs,Screwballs,1983.0,82,Comedy,,Rafal Zielinski
tt0089501,Screwballs II,Screwballs II,Loose Screws,1985.0,92,Comedy,,Rafal Zielinski
tt0091832,Recruits,Recruits,Recruits,1986.0,90,Comedy,,Rafal Zielinski
tt0094237,Valet Girls,Valet Girls,Valet Girls,1987.0,82,Comedy,Music,Rafal Zielinski
tt0096153,Spellcaster,Spellcaster,Spellcaster,1988.0,83,Horror,Mystery,Rafal Zielinski
tt0097432,Ginger Ale Afternoon,Ginger Ale Afternoon,Ginger Ale Afternoon,1989.0,88,Comedy,,Rafal Zielinski
tt0080711,Fade to Black,Fade to Black,Fade to Black,1980.0,102,Comedy,Crime,Vernon Zimmerman
tt0083024,The Salamander,The Salamander,The Salamander,1981.0,103,Thriller,,Peter Zinner
tt0790470,L.A.X.,L.A.X.,L.A.X.,1980.0,90,Documentary,,Fabrice Ziolkowski
tt0289528,The Last Bet,The Last Wager,To teleftaio stoihima,1989.0,120,Crime,Drama,Kostas Zirinis
tt0078880,Bloodrage,Bloodrage,Bloodrage,1980.0,78,Crime,Horror,Joseph Zito
tt0082951,The Prowler,The Prowler,The Prowler,1981.0,89,Horror,Mystery,Joseph Zito
tt0082951,Most Likely to Die,The Prowler,The Prowler,1981.0,89,Horror,Mystery,Joseph Zito
